Epoch,Disc LR,D per G,Disc Loss,Real Guess,Real Quant,Fake Guess,Fake Quant,Phase
250,4e-05,1,0.3179318606853485,0.8533027172088623,0.8078169822692871,0.1472517848014831,0.266786515712738,1
251,4e-05,1,0.3193088471889496,0.8531568050384521,0.7962636947631836,0.1482795178890228,0.2630974948406219,1
252,4e-05,1,0.31013223528862,0.8565871715545654,0.8004018068313599,0.1438700258731842,0.2443185597658157,1
253,4e-05,1,0.3286420106887817,0.8469803333282471,0.790905237197876,0.1500384509563446,0.2381070703268051,1
254,4e-05,1,0.3205323219299316,0.8456230163574219,0.7842269539833069,0.1417421847581863,0.2280855625867843,1
255,4e-05,1,0.3694325089454651,0.8472247123718262,0.7909054160118103,0.1842465996742248,0.3277349472045898,1
256,4e-05,1,0.3359970301389694,0.8434021174907684,0.7915387749671936,0.1526512503623962,0.2555078268051147,1
257,4e-05,1,0.3092810809612274,0.843889057636261,0.7932446002960205,0.1302477270364761,0.2145397365093231,1
258,4e-05,1,0.3544219930966695,0.8320541977882385,0.7886167764663696,0.1565439502398173,0.2597073018550873,1
259,4e-05,1,0.3002861738204956,0.8536286354064941,0.7985490560531616,0.1324023157358169,0.2180242836475372,1
260,4e-05,1,0.3612085580825805,0.8398741483688354,0.784148097038269,0.1703117787837982,0.290739357471466,1
261,4e-05,1,0.3356490433216095,0.8613830804824829,0.8072282075881958,0.1700858771800995,0.3221372067928314,1
262,4e-05,1,0.3182106912136078,0.8435777425765991,0.7876935601234436,0.1376615464687347,0.2305858284235,1
263,4e-05,1,0.3812564834952354,0.83535036444664,0.7861761450767517,0.1813379153609275,0.3431519865989685,1
264,4e-05,1,0.2959502935409546,0.8529776930809021,0.8036373853683472,0.1279673874378204,0.1913866996765136,1
265,4e-05,1,0.344434954226017,0.8282582312822342,0.7837559580802917,0.1439802385866642,0.2238707691431045,1
266,4e-05,1,0.3076643943786621,0.8548310995101929,0.7966166138648987,0.1399864107370376,0.235925942659378,1
267,4e-05,1,0.3156989216804504,0.8579084873199463,0.7942267656326294,0.1499338150024414,0.2347064763307571,1
268,4e-05,1,0.3963357582688331,0.8338415920734406,0.7912921905517578,0.1909219995141029,0.2542106807231903,1
269,4e-05,1,0.3036948442459106,0.8522897958755493,0.7863659262657166,0.1339963525533676,0.2147935777902603,1
270,4e-05,1,0.3402695230075291,0.8355342064585004,0.8012673854827881,0.1478806138038635,0.2521371245384216,1
271,4e-05,1,0.3862610757350921,0.8472845554351807,0.8052807450294495,0.1969718039035797,0.3468057811260223,1
272,4e-05,1,0.3352450728416443,0.8415370881557465,0.7866493463516235,0.1501659154891967,0.207356110215187,1
273,4e-05,1,0.4595557749271393,0.8442092537879944,0.7954301834106445,0.2514046877622604,0.3682358562946319,1
274,4e-05,1,0.3430303335189819,0.8606724143028259,0.8058546185493469,0.175508975982666,0.2852577269077301,1
275,4e-05,1,0.3516430854797363,0.8622015714645386,0.7978267669677734,0.1840293705463409,0.3037203550338745,1
276,4e-05,1,0.3731867926461356,0.8294328280857631,0.7835690975189209,0.1691080374377114,0.3601521849632263,1
277,4e-05,1,0.3126124441623688,0.8552812337875366,0.803592324256897,0.144686758518219,0.2351346462965011,1
278,4e-05,1,0.3917370835940043,0.8414401809374491,0.8046817779541016,0.1964499652385711,0.3827814161777496,1
279,4e-05,1,0.3963680565357208,0.8458296358585358,0.7993641495704651,0.2027808874845504,0.4273584187030792,1
280,4e-05,1,0.3792046517133712,0.8156688988208771,0.7852050065994263,0.1591332733631134,0.2990585565567016,1
281,4e-05,1,0.3352032303810119,0.8438724279403687,0.7827244997024536,0.1524871587753296,0.225339651107788,1
282,4e-05,1,0.3440865029891332,0.8377640744050344,0.7842377424240112,0.153641236325105,0.2218781411647796,1
283,4e-05,1,0.2824732959270477,0.8645263910293579,0.799835741519928,0.1279424577951431,0.1958182752132415,1
284,4e-05,1,0.2993212938308716,0.8539547920227051,0.7919361591339111,0.1318964511156082,0.2120325416326522,1
285,4e-05,1,0.3044134974479675,0.8540966510772705,0.7989389896392822,0.1364491879940033,0.216889277100563,1
286,4e-05,1,0.2888958752155304,0.8632752299308777,0.8119445443153381,0.1322695463895797,0.22080959379673,1
287,4e-05,1,0.3212254047393799,0.8593899011611938,0.7919653654098511,0.1560760140419006,0.2660618126392364,1
288,4e-05,1,0.3481276631355285,0.8418917655944824,0.7825680375099182,0.1606494685014089,0.2144490629434585,1
289,4e-05,1,0.3384869141238076,0.8339990036828178,0.7967855334281921,0.1449250387293952,0.2354950159788131,1
290,4e-05,1,0.3843657255172729,0.8417869091033936,0.7819505929946899,0.1904726386070251,0.2283868193626403,1
291,4e-05,1,0.3943559825420379,0.8538424968719482,0.7966881394386292,0.2104936838150024,0.3492469489574432,1
292,4e-05,1,0.323462426662445,0.8599439859390259,0.8095709681510925,0.1585042923688888,0.2330740243196487,1
293,4e-05,1,0.3620757460594177,0.851832926273346,0.7815915942192078,0.1826687753200531,0.3061210513114929,1
294,4e-05,1,0.4136747121810913,0.8581538796424866,0.8014914989471436,0.2294901907444,0.4038620293140411,1
295,4e-05,1,0.349835536309651,0.8271530270576477,0.7992939949035645,0.1474944619195801,0.1989244669675827,1
296,4e-05,1,0.3065311312675476,0.8534557223320007,0.8023128509521484,0.1376288533210754,0.2017575353384018,1
297,4e-05,1,0.3088610172271728,0.8530158996582031,0.794439435005188,0.139192134141922,0.2199625968933105,1
298,4e-05,1,0.3904291093349457,0.8238985538482666,0.7977233529090881,0.1753178089857101,0.2376109808683395,1
299,4e-05,1,0.4139438569545746,0.825990637143453,0.8067921996116638,0.1980637361605962,0.3418862521648407,1
300,4e-05,1,0.4665998816490173,0.8473225831985474,0.8092457056045532,0.2574976682662964,0.3695755302906036,1
301,4e-05,1,0.3517770767211914,0.8519307374954224,0.7910603880882263,0.1743026971817016,0.2660378813743591,1
302,4e-05,1,0.3338056206703186,0.85738205909729,0.7995434403419495,0.1646746695041656,0.2600693106651306,1
303,4e-05,1,0.4335946440696716,0.8518311381340027,0.8033946752548218,0.2389366626739502,0.3797468245029449,1
304,4e-05,1,0.3950156569480896,0.8513221740722656,0.7903396487236023,0.2086785435676574,0.3333051800727844,1
305,4e-05,1,0.4020970351994037,0.7878017351031303,0.7809371948242188,0.1385142737999558,0.2442900985479354,1
306,4e-05,1,0.362560510635376,0.8531696796417236,0.7838887572288513,0.1843448728322982,0.328581690788269,1
307,4e-05,1,0.3932257393995921,0.8560569286346436,0.8132957220077515,0.2107050716876983,0.2899719476699829,1
308,4e-05,1,0.358648806810379,0.8628299832344055,0.8120835423469543,0.1903159767389297,0.3188559412956238,1
309,4e-05,1,0.3293918669223785,0.8560771644115448,0.804354190826416,0.1593924760818481,0.238122820854187,1
310,4e-05,1,0.3493317564328511,0.8403751452763876,0.7875162363052368,0.160568356513977,0.2027585804462433,1
311,4e-05,1,0.2848528623580932,0.8566064834594727,0.7888447642326355,0.1219714879989624,0.1929264664649963,1
312,4e-05,1,0.3213243007659912,0.8394743084907532,0.8053526282310486,0.1357539713382721,0.2163882702589035,1
313,4e-05,1,0.384460190931956,0.8416171868642172,0.7956610918045044,0.1901930371920267,0.3599279224872589,1
314,4e-05,1,0.4302291870117187,0.8607237339019775,0.8117813467979431,0.2444032877683639,0.4182111322879791,1
315,4e-05,1,0.4117902517318725,0.8509934544563293,0.8066649436950684,0.2215413600206375,0.3356705904006958,1
316,4e-05,1,0.3964715003967285,0.8515281677246094,0.8008689284324646,0.2100208699703216,0.3460151255130768,1
317,4e-05,1,0.3374617993831634,0.8548563718795776,0.7886887192726135,0.1652641892433166,0.2677475810050964,1
318,4e-05,1,0.4360995590686798,0.8531780242919922,0.8028779625892639,0.2421823441982269,0.3434799313545227,1
319,4e-05,1,0.4944500625133514,0.8601227402687073,0.8030368685722351,0.2909079194068908,0.4338836371898651,1
320,4e-05,1,0.5578592866659164,0.8601270318031311,0.8124628663063049,0.319192573428154,0.2930366098880768,1
321,4e-05,1,0.5316270589828491,0.8569820523262024,0.7894392013549805,0.3142819404602051,0.4572206437587738,1
322,4e-05,1,0.4771702885627746,0.8485150635242462,0.8000245690345764,0.2618785798549652,0.2710398137569427,1
323,4e-05,1,0.4489035606384277,0.8507105708122253,0.8033714294433594,0.2496536076068878,0.4169316589832306,1
324,4e-05,1,0.4937313497066498,0.8493601381778717,0.7870368361473083,0.2799825146794319,0.4097013771533966,1
325,4e-05,1,0.3311080932617187,0.834057228905814,0.7924475073814392,0.1386969057576997,0.2679761946201324,1
326,4e-05,1,0.3944475948810577,0.8423898816108704,0.8057754039764404,0.1979263722896576,0.3911477625370025,1
327,4e-05,1,0.3588539361953735,0.8584718704223633,0.813935399055481,0.1863724440336227,0.3079755008220672,1
328,4e-05,1,0.4728002746899922,0.8551082412401835,0.813543975353241,0.2691467106342315,0.3824353516101837,1
329,4e-05,1,0.5218836814165115,0.8587488532066345,0.8164991140365601,0.3003494516015053,0.3472797572612762,1
330,4e-05,1,0.4974169135093689,0.8521108031272888,0.8060047030448914,0.2860039621591568,0.4603660702705383,1
331,4e-05,1,0.4724702835083008,0.8546266555786133,0.7853190302848816,0.2704882025718689,0.4434652924537658,1
332,4e-05,1,0.3205847144126892,0.8558552265167236,0.8003614544868469,0.1520474851131439,0.2457287162542343,1
333,4e-05,1,0.4983957409858703,0.8635647892951965,0.8155739307403564,0.2965154647827148,0.4702184200286865,1
334,4e-05,1,0.3987256065011024,0.8008769005537033,0.798222005367279,0.1589310821145773,0.1989651471376419,1
335,4e-05,1,0.3551770746707916,0.857047438621521,0.7929261922836304,0.1820181012153625,0.2695270776748657,1
336,4e-05,1,0.3499400019645691,0.8532636761665344,0.7810976505279541,0.174076646566391,0.2728675305843353,1
337,4e-05,1,0.4154691855112711,0.8183485746383667,0.7919875383377075,0.1893460462490717,0.2912182807922363,1
338,4e-05,1,0.4049080014228821,0.8604065179824829,0.7928788661956787,0.2247406840324401,0.4068227410316467,1
339,4e-05,1,0.4501470029354095,0.7693812251091003,0.8107576966285706,0.1659084111452102,0.253508597612381,1
340,4e-05,1,0.3264859318733215,0.8578116297721863,0.7938806414604187,0.1589592695236206,0.2577790915966034,1
341,4e-05,1,0.3496319651603699,0.8178137838840485,0.7839056849479675,0.1372204720973968,0.1985789537429809,1
342,4e-05,1,0.3802768886089325,0.8538275361061096,0.7901831865310669,0.1992855072021484,0.3149409294128418,1
343,4e-05,1,0.3166331052780151,0.8528887033462524,0.7823476195335388,0.1457290947437286,0.2311369627714157,1
344,4e-05,1,0.3941782563924789,0.8339237570762634,0.7852898240089417,0.1908834427595138,0.3485977947711944,1
345,4e-05,1,0.4108361303806305,0.852135956287384,0.8056620359420776,0.2206180840730667,0.4043199121952057,1
346,4e-05,1,0.3008429110050201,0.8558796048164368,0.8030719757080078,0.13516566157341,0.2114381492137909,1
347,4e-05,1,0.366371251642704,0.8237983137369156,0.8004833459854126,0.1575613263994455,0.2879197895526886,1
348,4e-05,1,0.3409736454486847,0.8580724596977234,0.8060575127601624,0.171308159828186,0.2759730219841003,1
349,4e-05,1,0.3759523332118988,0.8524128198623657,0.7802890539169312,0.1944805979728698,0.3186782002449035,1
350,4e-05,1,0.2975983619689941,0.8562653064727783,0.8029244542121887,0.1327459514141082,0.2017608731985092,1
351,4e-05,1,0.4432453095912933,0.8412168145179748,0.7938631176948547,0.2352852791547775,0.352923184633255,1
352,4e-05,1,0.4058228135108948,0.8157287240028381,0.804684042930603,0.1789356296261151,0.2045532315969467,1
353,4e-05,1,0.3396010597546895,0.8392850955327352,0.8229154944419861,0.1511683613061905,0.3319787383079529,1
354,4e-05,1,0.3178433328866958,0.8520603775978088,0.8121255040168762,0.1459009423851966,0.2465617805719375,1
355,4e-05,1,0.3769460022449493,0.8396972417831421,0.8088679313659668,0.1828430593013763,0.2813681960105896,1
356,4e-05,1,0.3574743270874023,0.8432397445042928,0.7980207204818726,0.1703904718160629,0.3459194600582123,1
357,4e-05,1,0.3448348045349121,0.8481997847557068,0.7867244482040405,0.1648932695388794,0.2620866298675537,1
358,4e-05,1,0.4084963910281658,0.792892336845398,0.8052725195884705,0.1564709637314081,0.2373557686805725,1
359,4e-05,1,0.388920783996582,0.8402160008748373,0.8121736645698547,0.1925575484832128,0.2423023134469986,1
360,4e-05,1,0.340519905090332,0.8585785031318665,0.8080396056175232,0.1714207082986831,0.2893811762332916,1
361,4e-05,1,0.3241054713726043,0.8666645288467407,0.820326566696167,0.1655664145946502,0.2802166938781738,1
362,4e-05,1,0.4059410095214844,0.8538380861282349,0.7805874347686768,0.2195833474397659,0.3738833665847778,1
363,4e-05,1,0.3245997428894043,0.855816125869751,0.8006206750869751,0.155406653881073,0.2262829691171646,1
364,4e-05,1,0.3165469169616699,0.856732964515686,0.802769124507904,0.1494889855384826,0.2442922443151474,1
365,4e-05,1,0.4296419471502304,0.816680520772934,0.8057038187980652,0.2017983272671699,0.3801849484443664,1
366,4e-05,1,0.338559478521347,0.8531659841537476,0.795257568359375,0.1645278632640838,0.2421848028898239,1
367,4e-05,1,0.3246524333953857,0.8525007367134094,0.8052245378494263,0.1520297527313232,0.2192104160785675,1
368,4e-05,1,0.4597699095805486,0.807568242152532,0.797141969203949,0.210712860027949,0.320651650428772,1
369,4e-05,1,0.3939972817897796,0.8569580316543579,0.7918142676353455,0.2130817770957946,0.3190846443176269,1
370,4e-05,1,0.4577997326850891,0.8552460670471191,0.7980091571807861,0.2602431178092956,0.4457824528217315,1
371,4e-05,1,0.3751933313906193,0.820590652525425,0.7950609922409058,0.161182208918035,0.2598376274108886,1
372,4e-05,1,0.3070393353700638,0.854216456413269,0.7905707955360413,0.1388104185461998,0.2203295677900314,1
373,4e-05,1,0.3255790770053863,0.8481579720973969,0.8058608770370483,0.1484580785036087,0.2211897373199463,1
374,4e-05,1,0.3314796984195709,0.8520786464214325,0.7887207269668579,0.1573094874620437,0.222638338804245,1
375,4e-05,1,0.3793531629172238,0.8343903422355652,0.8188550472259521,0.1779934899373488,0.3449740409851074,1
376,4e-05,1,0.2886689901351928,0.8595019578933716,0.7914190292358398,0.1282623708248138,0.2057115584611892,1
377,4e-05,1,0.3490046262741089,0.8468703031539917,0.7950438857078552,0.1670626848936081,0.283938318490982,1
378,4e-05,1,0.289987713098526,0.8650507926940918,0.8207592368125916,0.1349956095218658,0.206175684928894,1
379,4e-05,1,0.3134051561355591,0.8647470474243164,0.8124688267707825,0.1547196507453918,0.2554801106452942,1
380,4e-05,1,0.2907571792602539,0.8555909097194672,0.8129042983055115,0.1260557770729065,0.1998932957649231,1
381,4e-05,1,0.3755637009938558,0.843720277150472,0.7869102358818054,0.185797760883967,0.2801548540592193,1
382,4e-05,1,0.3190635740756988,0.8549044132232666,0.7981081604957581,0.1498121619224548,0.2262655198574066,1
383,4e-05,1,0.3639661073684692,0.8329724967479706,0.7887923717498779,0.1652893051505088,0.3162212967872619,1
384,4e-05,1,0.338806003332138,0.8431209524472555,0.7808254361152649,0.1543243080377578,0.2814252078533172,1
385,4e-05,1,0.3521591424942016,0.8631736040115356,0.8226317763328552,0.1853687316179275,0.2692405879497528,1
386,4e-05,1,0.4162900894880295,0.8486753702163696,0.801935076713562,0.2215844392776489,0.4061127305030823,1
387,4e-05,1,0.4153299629688263,0.8486382961273193,0.7889782190322876,0.2221392095088958,0.3283811211585998,1
388,4e-05,1,0.3776652812957763,0.849466860294342,0.7811766266822815,0.1930704861879348,0.2992526292800903,1
389,4e-05,1,0.4674600064754486,0.8630616366863251,0.8111344575881958,0.269421249628067,0.2714619934558868,1
390,4e-05,1,0.4491298794746399,0.8614252805709839,0.803064227104187,0.259154349565506,0.4048697054386139,1
391,4e-05,1,0.4221149682998657,0.8673441410064697,0.8163968324661255,0.2440617233514785,0.342267245054245,1
392,4e-05,1,0.3944223523139953,0.8628734350204468,0.8013976216316223,0.2188085913658142,0.3094500005245209,1
393,4e-05,1,0.3493379950523376,0.8581763505935669,0.7859997153282166,0.178310215473175,0.2764634490013122,1
394,4e-05,1,0.4675407111644745,0.8597505688667297,0.7969916462898254,0.2712523341178894,0.3764068186283111,1
395,4e-05,1,0.3785124719142914,0.8440694808959961,0.7900905013084412,0.1883838847279548,0.2388839572668075,1
396,4e-05,1,0.433641297949685,0.7994683119985793,0.8060485124588013,0.1832630121045642,0.4437968134880066,1
397,4e-05,1,0.4382283687591553,0.8556354641914368,0.7992122769355774,0.2459657788276672,0.4001368880271911,1
398,4e-05,1,0.4534188210964203,0.835119903087616,0.8017743825912476,0.2386100143194198,0.4006915986537933,1
399,4e-05,1,0.5922766625881195,0.8615794777870178,0.8115050196647644,0.3549205958843231,0.4747672080993652,1
400,4e-05,1,0.3558738827705383,0.8550338745117188,0.804138720035553,0.180117018520832,0.2628211677074432,1
401,4e-05,1,0.3656070828437805,0.8526850342750549,0.7891561985015869,0.1863638907670974,0.3399940133094787,1
402,4e-05,1,0.4305727854371071,0.7771701738238335,0.814410388469696,0.1577639952301979,0.3533731698989868,1
403,4e-05,1,0.552230179309845,0.8536989688873291,0.8148203492164612,0.3180150762200355,0.3180536329746246,1
404,4e-05,1,0.3908499479293823,0.8637286424636841,0.810944676399231,0.2167891561985016,0.3091301918029785,1
405,4e-05,1,0.4602711796760559,0.8591340780258179,0.8038324117660522,0.2654086351394653,0.4276900291442871,1
406,4e-05,1,0.5001393556594849,0.8602668046951294,0.7920851707458496,0.2950487732887268,0.4537578523159027,1
407,4e-05,1,0.4701103866100311,0.8606789112091064,0.8081885576248169,0.2739065587520599,0.4162583351135254,1
408,4e-05,1,0.3605683445930481,0.8552382588386536,0.7922808527946472,0.1846951246261596,0.288693219423294,1
409,4e-05,1,0.5274694561958313,0.8602294623851776,0.7950802445411682,0.3048740923404693,0.292158842086792,1
410,4e-05,1,0.4245511442422867,0.8573573231697083,0.7884863615036011,0.2352126762270927,0.2931594252586365,1
411,4e-05,1,0.4184957444667816,0.8008989989757538,0.8011155128479004,0.174833196401596,0.3981939554214477,1
412,4e-05,1,0.4313169121742248,0.8562067747116089,0.8023943305015564,0.2409400045871734,0.3788104951381683,1
413,4e-05,1,0.4419562518596649,0.8609923720359802,0.8152158856391907,0.2521864250302315,0.3602257966995239,1
414,4e-05,1,0.3528313040733337,0.8584092855453491,0.7895243167877197,0.1813977658748626,0.3169103562831878,1
415,4e-05,1,0.3503988236188888,0.8382283449172974,0.793997585773468,0.1594257801771164,0.2739072740077972,1
