Case,Hs,Tp,Theta,Seed,a_x,b_x,c_x,a_y,b_y,c_y
40,1,3,20,40,-3.531014109139754,-0.004160344765042609,0.018728277349943843,-3.4878743348554577,-0.003936133089738916,0.0162384318719703
41,1,3,20,41,-3.4821064593772415,-0.000616014737532207,0.019566944646405536,-3.4511906184303305,-0.0016479410965017233,0.01683713746180276
42,1,3,20,42,-3.520248565129093,-0.002340351798063453,0.02058984085809241,-3.5547054792640043,-0.00731256294922971,0.01809068497252234
43,1,3,20,43,-3.4819413329261,-0.004358206777986205,0.01810974739061541,-3.4454832976176104,-0.0006869036491196148,0.017317708412497055
44,1,3,20,44,-3.491688837048962,-0.0017199148205365826,0.02051608462469139,-3.46118308370246,-0.0014865382127372123,0.017144109297254583
45,1,3,20,45,-3.557725869847804,-0.004215363786475128,0.018652344706681874,-3.5126731705829437,-0.0036393757439151676,0.01701516005063376
46,1,3,20,46,-3.538290296862862,-0.0015509117514566143,0.020651974270544507,-3.516257011685863,-0.0034128169793919364,0.017628080864293728
47,1,3,20,47,-3.4944728673148817,-0.0007592328396408658,0.021633069517491388,-3.5193376517944235,-0.004202086411131418,0.018741275933133433
48,1,3,20,48,-3.5977789207080573,-0.0104547047310103,0.01542114817100617,-3.498056792302413,-0.007114465776108973,0.01336302637607544
49,1,3,20,49,-3.5275011392828373,0.00460438316033596,0.023173542984901253,-3.472219882817286,0.006960739931917707,0.020421799036646857
50,1,3,20,50,-3.615674149236402,-0.004726519556353705,0.020003969513668993,-3.603843101020887,-0.006756843404990342,0.01731538911052114
51,1,3,20,51,-3.477262386062113,-0.0033198771013978716,0.016023425913939713,-3.4562802924192573,-0.003029189423622356,0.014036871304540281
52,1,3,20,52,-3.782622704596324,-0.007402139850602091,0.01960071152496606,-3.6669133779640504,-0.002272221919269013,0.017420958907501533
53,1,3,20,53,-3.5109683518751713,-0.004778793993382907,0.02114001221800159,-3.465624635869341,-0.0006706386215610018,0.018643509260533393
54,1,3,20,54,-3.491389594222236,-0.003938904768497488,0.020030453319456715,-3.4839041098429937,-0.0047128839444488535,0.01669493901448207
55,1,3,20,55,-3.6275978081505227,-0.006230852754917384,0.01633206246541715,-3.5395176494624896,-0.004079909400794302,0.014543844427109449
56,1,3,20,56,-3.5218774828471484,-0.005296576449528953,0.019712024631511227,-3.5211718967687573,-0.006584732106902002,0.017056250151389063
57,1,3,20,57,-3.571199807002796,-0.0057079520213646935,0.017134600096142146,-3.509640101579651,-0.0037669296297920575,0.015759465094552793
58,1,3,20,58,-3.524216692956683,-0.0030648122110261515,0.024177364038364745,-3.5133749807444623,-0.0052407086160020724,0.02053511924531787
59,1,3,20,59,-3.4950968039383623,-0.0063246296957038504,0.016965254642533782,-3.4471642222744734,-0.002449636182352541,0.016606551457095636
60,1,3,20,60,-3.4586200346388805,-0.0002323652829608891,0.01970026948342567,-3.4366723228287546,-0.0006182871749105638,0.015738617505912614
61,1,3,20,61,-3.733261966884621,-0.014313419753502546,0.019992022054977573,-3.5679969469989716,-0.008841101439850505,0.01863319683938475
62,1,3,20,62,-3.5730557309394486,0.0021754297377666425,0.021197813989432678,-3.476938599078143,0.0010510866142815108,0.017363454175436995
63,1,3,20,63,-3.6065039595420005,-0.005736006444292185,0.02176171049845075,-3.5005396150251484,0.0019110912549234194,0.01991300460664946
64,1,3,20,64,-3.5789570949664355,-0.0055219191279787215,0.022250296339985803,-3.581961604062424,-0.008289241811568641,0.019126791537878007
65,1,3,20,65,-3.473162783272964,-0.000833787625914531,0.020847165112716563,-3.4655652861496242,-0.0009178986561633601,0.01992885653821189
66,1,3,20,66,-3.4896554704213973,-0.0016951994081935602,0.01851047982684233,-3.4477119055659484,-0.002007874722285096,0.017077915537304946
67,1,3,20,67,-3.5251741508242205,-0.0026112342855861524,0.020955369084034996,-3.497693054078027,-0.0013507361253626005,0.018186853386143405
68,1,3,20,68,-3.561972194428124,-0.0008953079655487292,0.021029369359597185,-3.477153589632728,0.0002351955876915869,0.018385778427894437
69,1,3,20,69,-3.771044276067639,-0.01645745650807915,0.021271029107316968,-3.796783254908303,-0.02222095791793903,0.018977780601415344
70,1,3,20,70,-3.563305715307294,-0.007878460298174485,0.01813265127269923,-3.5469805853343384,-0.006202987936931151,0.016522365379408002
71,1,3,20,71,-3.4838428373781833,-0.003826373177480521,0.01877763762941481,-3.4740258339217656,-0.004475320977140419,0.015610537113562452
72,1,3,20,72,-3.782353772708742,-0.011562965546776674,0.019527962126098586,-3.599605672683196,-0.0077993435660182395,0.017499351833159288
73,1,3,20,73,-3.5073277504844027,-0.002686844304609401,0.016975993893876853,-3.4544296881938075,-0.0012989571009755993,0.01470412941912517
74,1,3,20,74,-3.485143799293627,-0.002117344698121762,0.01895607407142548,-3.4657398513013686,-0.0018827905185109656,0.017417187916883504
75,1,3,20,75,-3.530275364558906,-0.008134459772960873,0.017645280880718588,-3.4794693369181893,-0.005643149409472952,0.016976467081811816
76,1,3,20,76,-3.4985550653453203,-0.002660312087837239,0.019601517314168614,-3.440510357898809,0.0010817661477691039,0.018159084081480096
77,1,3,20,77,-3.4978879214163046,0.0015744490149621065,0.02094477186194845,-3.4696867168503154,-0.0011057176144280145,0.017666140667064203
78,1,3,20,78,-3.470950692915168,-0.0030886142897383704,0.017667496498401127,-3.4464779059400734,-0.0012296675939346031,0.01666981770330116
79,1,3,20,79,-3.5081386394376195,0.0007278739340643645,0.020907909045108312,-3.465896992889555,0.0020642611813197383,0.017025838647715872
80,1,3,20,80,-3.513566924111055,-0.0048107463382466124,0.017060556796796817,-3.521183688295127,-0.0044908560838311205,0.016513880526886356
81,1,3,20,81,-3.456545950681877,-0.0026086016639489153,0.018586258565382742,-3.4396953874497482,-0.004056143653586863,0.016372750186790262
82,1,3,20,82,-3.6101294254015537,-0.0034157629387264257,0.020294489523800488,-3.5475057828511853,-0.002235138588435279,0.017619557620371103
83,1,3,20,83,-3.509862111322377,-0.007036827600356163,0.01812484664229827,-3.4556805520741,-0.002070389755322463,0.017133012928870428
84,1,3,20,84,-3.535640253968271,-0.003490781279421826,0.01869065697640375,-3.5035946778206406,-0.0032898207475796446,0.015512023870556377
85,1,3,20,85,-3.477474405384385,-0.0034568299656606294,0.01967395669330966,-3.4713941660301826,-0.002245406551668331,0.01763329872845888
86,1,3,20,86,-3.508870606453958,-0.0029633912549204226,0.017683519419037258,-3.4655819928777194,-0.0004722156928575333,0.016749515389764637
87,1,3,20,87,-3.472129002245472,-0.0021443770932382984,0.01870699372926096,-3.478744473180591,-0.003770403374253108,0.01606097522320989
88,1,3,20,88,-3.5184138683620825,-0.0037647151970722006,0.018584096724120445,-3.473478806197217,-0.0038992641190951534,0.01586799081199826
89,1,3,20,89,-3.6033865868573045,-0.009233875960306268,0.018812025096409883,-3.4748601069042127,-0.0044281390388588165,0.01644424478392315
90,1,3,20,90,-3.62470026876414,-0.007986607506478085,0.017912022741488818,-3.535373101237268,-0.0063405790092147685,0.017203311589843853
91,1,3,20,91,-3.617449538587674,-0.0043467406034067395,0.02079551517145673,-3.6662958335754947,-0.009010806024871424,0.018101324830479854
92,1,3,20,92,-3.4797057027209926,0.0010749039001183985,0.02309945601501031,-3.4775610465716924,0.0019530721609266957,0.02099111940708131
93,1,3,20,93,-3.482257469687318,-0.0021714075880608467,0.020088014360852988,-3.4683321726593803,-0.004259969803889934,0.017126604329333526
94,1,3,20,94,-3.458555482872886,-0.0008733435087584576,0.01715512897430964,-3.4371943131397127,0.00011782646353277262,0.014485100763602361
95,1,3,20,95,-3.527515398495543,-0.00580631731970381,0.01998710637558445,-3.5737613636070797,-0.012072469550514147,0.016952318941097833
96,1,3,20,96,-3.4752998044285897,0.0002867380691286177,0.020354314583418485,-3.4591053401749576,-0.0018850541990147705,0.018141045758607078
97,1,3,20,97,-3.458434756720408,0.0006620867994064222,0.020979508990739394,-3.452345628018701,-0.0018257668725987011,0.01784058334977668
98,1,3,20,98,-3.7330979069952104,-0.015613678925731428,0.01744955171198439,-3.639224925061101,-0.013759088150012392,0.014711754292319017
99,1,3,20,99,-3.6330940818213864,-0.011040078625750946,0.01732010416530242,-3.4865682360748442,-0.004317591093649854,0.01566468194211662
100,1,3,20,100,-3.775511361147054,-0.005862074269723384,0.022771152785405903,-3.631418453806226,-0.0016243613583903013,0.020126956033633178
101,1,3,30,1,-3.484733270735604,-0.0050691769474740505,0.01662125710768152,-3.4462793479218874,-0.002815384744222816,0.015719195445944033
102,1,3,30,2,-3.654732484031971,-0.0010720155718772842,0.02333362639378165,-3.5217390304252225,0.0038712861118945334,0.02071158839752655
103,1,3,30,3,-3.547621232774948,-0.007754385415021017,0.019420927577237155,-3.5942159343326177,-0.01163482914101606,0.01764024159674013
104,1,3,30,4,-3.502674901214887,-0.00264897539334423,0.018764475471977432,-3.46576268397513,-0.00034579176783407564,0.01792724899127211
105,1,3,30,5,-3.584434160532358,-0.001285190754195347,0.022643337695592937,-3.509296564665353,0.0018103680216612038,0.020881043908550077
106,1,3,30,6,-3.4959855779873448,-0.002489622838186316,0.020562863208233584,-3.4692989041769318,-0.004558980780595943,0.01725407750723648
107,1,3,30,7,-3.5757754345397483,-0.001516611495794861,0.01872214919080669,-3.4844429899181417,0.002119034384450387,0.016838103851416094
108,1,3,30,8,-3.468009935466892,-0.004958136304656189,0.016554474981221413,-3.444583745087003,-0.0015963278374067427,0.016187301366376486
109,1,3,30,9,-3.5022192292329457,-0.004723496595113428,0.020013039030623986,-3.4857682391350195,-0.008696354597180963,0.017926219777137348
110,1,3,30,10,-3.5307391993126727,0.001023917896360197,0.02115570703923654,-3.4840396179421784,-0.0021092854521545384,0.01789230634330646
111,1,3,30,11,-3.669944119862207,-0.012332395789077612,0.018174559482402163,-3.574335270416521,-0.006964060416392984,0.01752003383289309
112,1,3,30,12,-3.535248290860912,-0.005609572586127046,0.019513606617953184,-3.487211737750559,-0.007068709700793888,0.015841158563226893
113,1,3,30,13,-3.6638736188356065,-0.010470047393672906,0.02235115119705717,-3.5435682783330886,-0.004733589912262335,0.019633752137986703
114,1,3,30,14,-3.4690331977100195,-0.00011327074582163921,0.019408273823162136,-3.4595906228710316,-0.0026367400262879113,0.016911743564264302
115,1,3,30,15,-3.6359278249697957,-0.006766622444253075,0.01808811821877271,-3.4974354314709917,-0.0022462217992289587,0.01676278247589222
116,1,3,30,16,-3.5362636794747377,-0.006380521834783871,0.016714649491284685,-3.466165388154184,-0.004667929014998896,0.01441888037785605
117,1,3,30,17,-3.4836263798929483,-0.0007282985851557143,0.019956727631198885,-3.4402781318300186,-0.0005043802329318739,0.018194741279273646
118,1,3,30,18,-3.5859612497854036,-0.0023495260545835298,0.018614665177845664,-3.5815015927021325,-0.0010830473019728705,0.017082853945409683
119,1,3,30,19,-3.6599034563496935,-0.011296222766404736,0.017893892702686223,-3.492757937903914,-0.005535534931418668,0.016169983282256606
120,1,3,30,20,-3.492759271227146,-0.0024379165267797015,0.01823131849910462,-3.457236931505045,-0.0017363570589969176,0.016595795659120196
121,1,3,30,21,-3.458744140798578,-0.0009009548804599643,0.017843915312522447,-3.4516498257369466,-0.0038070200462150122,0.016339119259474566
122,1,3,30,22,-3.4481248837660003,0.0013617565901480437,0.020297266742996187,-3.442065099266943,0.002493927232643526,0.018009920599837692
123,1,3,30,23,-3.4976943498848714,1.5564847211369665e-05,0.018253478935922076,-3.4607380177434077,-0.00018544541641644235,0.015844567072360545
124,1,3,30,24,-3.5167125981463236,-0.0016931314590011952,0.020842018496155405,-3.4874802051240983,-0.004825638169121918,0.016885918678027155
125,1,3,30,25,-3.534287588700709,-0.007070370614484267,0.017186057482218228,-3.451447060875297,-0.002804915882973883,0.015485183303171864
126,1,3,30,26,-3.583135031252449,-0.004815162027514551,0.020011113927896913,-3.4794698012484675,-0.0032650228298741063,0.016833221178188987
127,1,3,30,27,-3.4679987785785023,-0.0008685204817165081,0.018343738879063716,-3.4538280751860406,-0.0022280117867545003,0.01606774765522538
128,1,3,30,28,-3.6254410261777883,-0.007335379076816235,0.018213083669561793,-3.468172005301344,-0.001820651870998849,0.01640716437340828
129,1,3,30,29,-3.649466608875419,-0.008866011217920052,0.01788415488306333,-3.49250484348653,-0.0024137155981408184,0.016134164382862283
130,1,3,30,30,-3.482467983854929,-0.002023170595678161,0.018960470657643686,-3.4352004540866123,-0.00012346512707938836,0.017902947104061595
131,1,3,30,31,-3.457835160474201,0.0017222156660272221,0.02181129874179525,-3.437993262858145,0.002042798411790423,0.01809081446772828
132,1,3,30,32,-3.522468235228487,-0.0002733658166013918,0.01899413751288238,-3.5501684110940857,-0.002135093542749534,0.017789246857327034
133,1,3,30,33,-3.5859695369759503,0.004139177427635126,0.022869171011272997,-3.550898289620793,0.001622094050980124,0.01978256135483655
134,1,3,30,34,-3.5917986430416784,-0.006170344172732826,0.016705016846042593,-3.502585982528775,-0.0034988462790099296,0.015712101198911463
135,1,3,30,35,-3.4614385174634483,-0.0026063402072387457,0.01878230446038061,-3.4543951497790877,-0.005879974694759701,0.01585489877905196
136,1,3,30,36,-3.585629583699938,-0.006080965744670836,0.01976298950841554,-3.6527775200065093,-0.00941943298383345,0.017604573748884654
137,1,3,30,37,-3.47810337172479,0.0013346944389677276,0.020429797596518508,-3.4714713135499435,0.003819704700152478,0.019107099374836938
138,1,3,30,38,-3.4904464007744926,-0.0012785953616518651,0.01937457859820338,-3.459730513026396,-0.0016068589484991257,0.01694102885930107
139,1,3,30,39,-3.702008825376681,-0.014837964094902723,0.021384910729912655,-3.604662771199778,-0.011620329400554522,0.01913670435876816
140,1,3,30,40,-3.5302596221812554,-0.00411381262481263,0.01873718599168501,-3.4875429938634106,-0.003937844726205876,0.016290075842166275
141,1,3,30,41,-3.4820929110385257,-0.0006192465784183206,0.01955112328113312,-3.451261688330097,-0.0016451811402652186,0.016870790669803834
142,1,3,30,42,-3.5195725563125033,-0.002334408338314234,0.02062762458079257,-3.553421664652607,-0.007328945540577369,0.018142058650939086
143,1,3,30,43,-3.481379275389651,-0.004341969579699137,0.01806250462356597,-3.4454073321849896,-0.0007082584948456712,0.01732490900247869
144,1,3,30,44,-3.491456464512147,-0.0016918996010503173,0.020482016587292116,-3.4611845403729014,-0.0014888322020829743,0.01716463626920607
145,1,3,30,45,-3.557102197791543,-0.004176921866845113,0.018696476665148697,-3.5125521671925766,-0.0036564007456298987,0.017063388523988792
146,1,3,30,46,-3.53831887995648,-0.0015318395343141,0.020664460931277592,-3.5163321532375624,-0.0034028602233144994,0.017652649210091045
147,1,3,30,47,-3.4944599160287,-0.0007324398945377023,0.021657081207493226,-3.5193147746699776,-0.004193810277331664,0.018820702047898083
148,1,3,30,48,-3.5983099123000306,-0.010486232048295883,0.015467097541101751,-3.4985013998951127,-0.007164849214994793,0.013413551908980076
149,1,3,30,49,-3.5274675602012406,0.004581221510522825,0.023206505000573623,-3.4721996338412815,0.0069475371979943745,0.020472421876238475
150,1,3,30,50,-3.6150546440680627,-0.004698678390876652,0.02002393681283776,-3.6030983338149825,-0.006737878897745533,0.01734861013629161
151,1,3,30,51,-3.476767888360881,-0.0033193166316516157,0.01601313856643248,-3.4558822143691805,-0.0029991353340604043,0.014051498909597728
152,1,3,30,52,-3.7804156950931103,-0.007268629878679864,0.0196614565170853,-3.667509452215392,-0.002175542286543623,0.01748586733064984
153,1,3,30,53,-3.5113769616763126,-0.0048004045148587506,0.021120381762234373,-3.4660659145743056,-0.0007084449450334429,0.01863405174246188
154,1,3,30,54,-3.491126274767667,-0.003934767101253518,0.020021638035905138,-3.4841201006227,-0.004749248279200442,0.01673492841716543
155,1,3,30,55,-3.6284824308886323,-0.0062542756197942265,0.016373182772269353,-3.5402150742787235,-0.004118132260118238,0.014578835090954279
156,1,3,30,56,-3.521545097411909,-0.00525662428426342,0.01969459069345133,-3.521560814494148,-0.006624425151839948,0.01707148728147781
157,1,3,30,57,-3.569977655562947,-0.00567391754912178,0.017198680958900637,-3.5087652692686855,-0.003755696180115606,0.015825209887827436
158,1,3,30,58,-3.5235007821865554,-0.0030603800816293505,0.024181523172387736,-3.5125774143508193,-0.00522868297191717,0.02059492191225196
159,1,3,30,59,-3.4947078074518707,-0.006289677438043234,0.016984947750278333,-3.447026744995364,-0.002429115013820326,0.01665444079602923
160,1,3,30,60,-3.4585676672008834,-0.00022492988742848358,0.019715764497769066,-3.436679262640278,-0.0006232682676503287,0.01576091551372901
161,1,3,30,61,-3.7372197183453517,-0.014488597044983741,0.02002417075936612,-3.5701052174387273,-0.008963579906576261,0.01870262605639726
162,1,3,30,62,-3.5722143285148342,0.002176188797903003,0.021248911907827715,-3.4766107268680306,0.0010263204009929652,0.01743045602646653
163,1,3,30,63,-3.6061259107635006,-0.005735556981530169,0.021753133987188852,-3.5014445181780482,0.0018389447545539561,0.019967271673074685
164,1,3,30,64,-3.5771635126226293,-0.005455281677494879,0.022258076692286854,-3.5804914524849996,-0.008251457798091638,0.01915080000576814
165,1,3,30,65,-3.473125204439237,-0.0008261390183829063,0.02085442475279597,-3.465512953211467,-0.000918325073435991,0.019957515949079983
166,1,3,30,66,-3.489645002152131,-0.0016975068327314963,0.018507347156195245,-3.447789739307094,-0.0020048147221144036,0.017091287802035185
167,1,3,30,67,-3.5252092207171315,-0.0026479280139836414,0.02098482670223032,-3.4979231226273044,-0.0013997029603017887,0.018229232630101674
168,1,3,30,68,-3.562430527729354,-0.0009760155879138914,0.021079566647821908,-3.4771366928178593,0.00020655821293036336,0.01840109689101788
169,1,3,30,69,-3.7640913805721388,-0.01618012788686164,0.021194734346264416,-3.793132710212192,-0.022072776296155526,0.018955439081813432
170,1,3,30,70,-3.5640946577819412,-0.007913295780275227,0.018174427321190626,-3.5475325661065638,-0.006211952641041449,0.01656195078634289
171,1,3,30,71,-3.483524056119688,-0.0038200223088646155,0.018795710028507627,-3.4737563947954406,-0.004514879642054829,0.015614915437683834
172,1,3,30,72,-3.7761753582117517,-0.01140403438131439,0.0194754210603741,-3.5988093389806974,-0.007766495901419828,0.017485590588643473
173,1,3,30,73,-3.5066483807984774,-0.0026700270370167752,0.016981217641012084,-3.454289027256122,-0.0013009367163517409,0.014723561673658648
174,1,3,30,74,-3.485200531865737,-0.002107231814737931,0.018994254430708794,-3.4657972072153043,-0.0018814982420680346,0.017486032751443996
175,1,3,30,75,-3.5295941590594455,-0.008135771332060131,0.017639714261484925,-3.47924252445186,-0.005634642161331898,0.0169973841290042
176,1,3,30,76,-3.4981803939522425,-0.0026760138479618514,0.019575117530283886,-3.4404831956557813,0.0010751089259328078,0.018192954528796178
177,1,3,30,77,-3.497204266043108,0.0016080603054960882,0.020954648955354004,-3.4692801105375493,-0.001083439499564326,0.017699059958012065
178,1,3,30,78,-3.470981826396737,-0.003091930528777336,0.01767645569248775,-3.4465595928405968,-0.0012377758616173747,0.016736207206136083
179,1,3,30,79,-3.5087123743193684,0.0007290952703535025,0.020929901694358505,-3.4662406398257897,0.0020445862767615487,0.017112533614646392
180,1,3,30,80,-3.512653178046027,-0.004761514599998845,0.01706400643056206,-3.5198815108055634,-0.004426700930426016,0.01653703626668516
181,1,3,30,81,-3.4567634557877653,-0.0026049438540979818,0.01865007783676897,-3.4397928269520506,-0.004081763896412769,0.016419918398592474
182,1,3,30,82,-3.6096095264185597,-0.003436414824408752,0.02029383031457329,-3.5483629743263827,-0.002303700449419164,0.017659831038693792
183,1,3,30,83,-3.509760500616022,-0.007049164455298641,0.018155357836393153,-3.4556018973028344,-0.0020801823697532244,0.017177065590821196
184,1,3,30,84,-3.536217412644329,-0.0035105648260417965,0.01881249173614186,-3.503556012598898,-0.0032989809181074962,0.015597668795606366
185,1,3,30,85,-3.477026931213133,-0.0034358866333885525,0.01969853314492301,-3.4709023555362664,-0.0022386392096962297,0.017665539319983527
186,1,3,30,86,-3.5085435952564112,-0.002954362610459742,0.017685189616228766,-3.4654148584280637,-0.00047399207011691175,0.016762214031230526
187,1,3,30,87,-3.4722020949310908,-0.0021419528545552173,0.018707601489295688,-3.479033339288672,-0.00378415511867327,0.016098476755761024
188,1,3,30,88,-3.5188563379114703,-0.003794166485369073,0.018607011041168055,-3.4737244963708096,-0.003920597405089505,0.01588088000642353
189,1,3,30,89,-3.6028029431620774,-0.009188530237687375,0.01878424105601828,-3.4748885619850283,-0.004425938090066098,0.01643662361994
190,1,3,30,90,-3.623392409589379,-0.008006144444394271,0.01791813529229558,-3.5350903798512547,-0.006350352271271164,0.017232948705259887
191,1,3,30,91,-3.6151111009672303,-0.0042817288995093995,0.0207788775184414,-3.6654595575384583,-0.009050355591839424,0.018143690811603642
192,1,3,30,92,-3.479868326779697,0.001093047097188056,0.023156347899056955,-3.4778928112335876,0.0020033027077017325,0.021080847761798232
193,1,3,30,93,-3.4820324286106565,-0.0021423259603133744,0.02010586779175364,-3.4681561529643132,-0.00426459231637525,0.017152319798940267
194,1,3,30,94,-3.458364971768714,-0.0008642054382096281,0.017134794475342816,-3.4372157204555323,0.00010934862335197464,0.014532879395335603
195,1,3,30,95,-3.5275130270652926,-0.005816643595344367,0.0200154978072253,-3.5736056192640224,-0.01203018810284406,0.01701742950967447
196,1,3,30,96,-3.4753318203359265,0.000305571912015426,0.02043469453455087,-3.4592339600365474,-0.001863366857504857,0.0182241424943828
197,1,3,30,97,-3.4585203575221652,0.0006603597168178994,0.020995280921420525,-3.452486730707392,-0.0018466631178058607,0.017909076985788808
198,1,3,30,98,-3.7318756054700786,-0.01556619288160311,0.017475580452574163,-3.638388211990518,-0.01366232748973497,0.014764419165487642
199,1,3,30,99,-3.632044622311686,-0.010957931211149054,0.017339323561781625,-3.486233951541914,-0.004285260024390128,0.015689773186133314
200,1,3,30,100,-3.7757005795073146,-0.005824004950988216,0.02283864047720291,-3.6315123085825607,-0.0016157635505934902,0.020207843658051866
201,1,3,40,1,-3.4838889573523537,-0.005026884472707884,0.01661051704624332,-3.446030944835427,-0.002805289363395795,0.015713395587347384
202,1,3,40,2,-3.6507249961481723,-0.0010217673449066274,0.023247339741530315,-3.5201282589665333,0.003898517044710899,0.020702306160588952
203,1,3,40,3,-3.545566421588538,-0.007709450327149137,0.019391687457881186,-3.591243960470294,-0.011543144811525644,0.01763012247996215
204,1,3,40,4,-3.5021863465892733,-0.002646124419591684,0.018722571099191503,-3.465435163438831,-0.0003709879594791382,0.017933036344775177
205,1,3,40,5,-3.5816080946963744,-0.001279542029722549,0.022555315442125204,-3.5077816963275064,0.0018251527395440025,0.02088067605056925
206,1,3,40,6,-3.495550930126431,-0.0024676473216166117,0.02056918246144881,-3.4690804453128683,-0.004561899924635283,0.017307991970284112
207,1,3,40,7,-3.576384113650285,-0.0015463454094278954,0.018729870079020796,-3.484106788641993,0.002101153416325243,0.016865185961531585
208,1,3,40,8,-3.468120889538423,-0.004941067184548741,0.016600427520861764,-3.44493215032527,-0.0015838950978510312,0.016311338129632202
209,1,3,40,9,-3.50268260694177,-0.004725139542738354,0.020057728087838497,-3.4866283011636816,-0.008740956555255586,0.01800046654123015
210,1,3,40,10,-3.5300413512652726,0.0010355768375266208,0.021202583914216422,-3.483616368149285,-0.002111570906993456,0.017950475872740627
211,1,3,40,11,-3.6726456182271754,-0.012381605367877456,0.018257969437997255,-3.576199968535498,-0.007042329021061923,0.017658584204831965
212,1,3,40,12,-3.5343246982536334,-0.005546865919220382,0.019470845462205368,-3.4869378939257016,-0.007062372828693018,0.015866327124476137
213,1,3,40,13,-3.6654971743720846,-0.01039408378699749,0.02251572668075607,-3.544028391887535,-0.004659064005975058,0.019767181726683403
214,1,3,40,14,-3.4689697320885085,-0.00010789223108932655,0.019463850699467877,-3.459615034820657,-0.002651506794554625,0.016964420175717768
215,1,3,40,15,-3.637095009776083,-0.0068096582548810135,0.018112066055978586,-3.4979225594705965,-0.002246362880888376,0.01685627763367848
216,1,3,40,16,-3.536379044566802,-0.0063758479584284065,0.01677714381198999,-3.466373214527191,-0.004657799508890089,0.014489611179058205
217,1,3,40,17,-3.4836023651660675,-0.0006890044850914843,0.01997436972140679,-3.440387493634788,-0.0004966174083590492,0.01819245801856092
218,1,3,40,18,-3.5848534980442017,-0.002348972768645912,0.01861224405814947,-3.581319588432637,-0.0011252846888284845,0.017096184805048154
219,1,3,40,19,-3.658341011989496,-0.011296812419621001,0.017843540261418316,-3.4926079628255784,-0.005519487251041585,0.016178794383036106
220,1,3,40,20,-3.492341384387699,-0.002410919816556268,0.018242860521995256,-3.457230539791846,-0.001744175910522984,0.016623098414673788
221,1,3,40,21,-3.4586590104069015,-0.0009045382285009854,0.017843109264486977,-3.4516170434412787,-0.003807564034425559,0.016361906440944686
222,1,3,40,22,-3.4481806915111233,0.001357634243620752,0.02028264670026851,-3.4421805705599207,0.002467735388190652,0.018041391941923324
223,1,3,40,23,-3.498023743893411,0.0,0.018287753427873043,-3.4608996697579117,-0.00021287703827890456,0.015915240615160697
224,1,3,40,24,-3.5169163692033765,-0.0016586533496541975,0.02086783036008727,-3.4876481703803073,-0.004848582970209039,0.016929383226154174
225,1,3,40,25,-3.533396922043109,-0.007010110342145473,0.017158432514186462,-3.4512672055670706,-0.0027730668126703523,0.015520522273410966
226,1,3,40,26,-3.5837679099743993,-0.004835398337200689,0.01999336883314844,-3.4791747689068275,-0.003206448116238589,0.016877701003416373
227,1,3,40,27,-3.468153996458398,-0.000867384649649125,0.018356112170150884,-3.453949334285954,-0.002240196232061644,0.01610287305937832
228,1,3,40,28,-3.624350106020933,-0.007295022256648083,0.01821915268741999,-3.4676820704388245,-0.0017813456546259855,0.016468633419013407
229,1,3,40,29,-3.6483166083873746,-0.008870181920093301,0.01796676006350615,-3.4922218621929084,-0.002434632945546215,0.016224640502741645
230,1,3,40,30,-3.4831712546224374,-0.0020388533269355205,0.019014733071982124,-3.43537355440948,-0.00012488152764813729,0.01798259239247979
231,1,3,40,31,-3.457592242988138,0.0017358145469705717,0.02188656531744001,-3.4379019443912555,0.0020235521972294876,0.01817292647639989
232,1,3,40,32,-3.5233803438485585,-0.0003047420964762855,0.019051624284726346,-3.5512708769819863,-0.002195040421630337,0.017854732903015133
233,1,3,40,33,-3.583394872135355,0.004173544133588083,0.022818716072941263,-3.549066395905924,0.0015927041591427132,0.019769507248780058
234,1,3,40,34,-3.591858228172527,-0.006182050854773257,0.01675537999965207,-3.503608013852696,-0.003541375735795615,0.01575958938225085
235,1,3,40,35,-3.461576166369553,-0.0026256086702875873,0.018906835785608395,-3.454516884175687,-0.0059079212875812765,0.015969857110776295
236,1,3,40,36,-3.583699418684078,-0.006039822043458806,0.019810351332333914,-3.650579637338721,-0.009438710605437602,0.01769458726440763
237,1,3,40,37,-3.477657697906734,0.0013482155435225358,0.02041984685488942,-3.471567970907258,0.0038080458859848405,0.01914238174493411
238,1,3,40,38,-3.4907496807860654,-0.0012873493835270367,0.019358513107203563,-3.4598313587251557,-0.001605706099510367,0.01695987544985018
239,1,3,40,39,-3.701656459625373,-0.01485825300154366,0.021443614446423172,-3.6040044845282173,-0.011589850072940382,0.01921414753610988
240,1,3,40,40,-3.5292617230730126,-0.004054139222578737,0.01874042466532955,-3.4871347432915485,-0.003941082293463502,0.01635469901887386
241,1,3,40,41,-3.4821111946990113,-0.000624344862041333,0.01953196984875097,-3.451345292565743,-0.0016424111866399117,0.016910769965469075
242,1,3,40,42,-3.5187928616550734,-0.002328204315621994,0.020676302072808184,-3.5519239547193227,-0.007351675760987244,0.01820727777951109
243,1,3,40,43,-3.4806949528343676,-0.004319332073518374,0.01800426166508825,-3.4452947358441506,-0.0007311895952610316,0.017332953820394806
244,1,3,40,44,-3.4911110496920537,-0.001652362478977567,0.02043763873342925,-3.4611940416379983,-0.0014930861222773768,0.017190769485908565
245,1,3,40,45,-3.5563631415299355,-0.00413049284801199,0.018747527183681396,-3.512476541931004,-0.0036826297747137027,0.017124179098098
